company_name,stock_id,stock_name,industry_name,legal_person_name,chief_name,area_name,law_office_name,stock_price,share_holder,leader
浙江向日葵光能科技股份有限公司,300111,向日葵,输配电气,曹阳,曹阳,浙江,国浩律师(杭州)事务所,16.80,"['吴建龙', '浙江盈凖投资股份有限公司', '上海万钲祥金属材料有限公司', '上海锦汇稀贵金属有限公司', '上海初旦金属材料有限公司', '苏州海亮房地产有限公司', '周建禄', '俞相明', '中国工商银行股份有限公司-九泰天富改革新动力灵活配置混合型证券投资基金', '闫方义']","['刘国华', '李岚', '沈福鑫', '王秀君', '施华新', '潘卫标', '陈一科', '王晓红', '吴峰', '潘卫标', '王永乐', '施华新', '平伟江', '薛琨', '孙建刚', '曹阳']"
深圳万讯自控股份有限公司,300112,万讯自控,仪器仪表,傅宇晨,傅宇晨,广东,广东信达律师事务所,17.43,"['傅宇晨', '尊威贸易(深圳)有限公司', '傅晓阳', '王洪', '孟祥历', '顾铁峰', '汪贤忠', '高雅萍', '郑维强', '仇玉华']","['傅宇晨', '叶玲莉', '刘点', '邹靖', '王洪', '傅晓阳', '王琼', '钟怡泰', '郑维强', '常远', '傅晓阳', '郑丹', '胡振超']"
杭州顺网科技股份有限公司,300113,顺网科技,软件服务,华勇,华勇,浙江,上海市金茂律师事务所,42.98,"['华勇', '兴业国际信托有限公司-兴业信托·顺网科技1号员工持股集合资金信托计划', '杭州顺网科技股份有限公司回购专用证券账户', '新疆盛凯股权投资有限公司', '香港中央结算有限公司', '袁伟华', '中国农业银行股份有限公司-宝盈科技30灵活配置混合型证券投资基金', '中国人民财产保险股份有限公司-传统-普通保险产品', '中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金', '寿正荣']","['蔡祝平', '周立', '邢春华', '徐钧', '方瑾', '李德宏', '吴建华', '楼文东', '王锦铭', '于英涛', '励怡青', '陆玉群', '华勇', '杨金国', '华勇', '虞群娥']"
中航电测仪器股份有限公司,300114,中航电测,仪器仪表,康学军,康学军,陕西,北京市嘉源律师事务所,25.00,"['汉中汉航机电有限公司', '汉中航空工业(集团)有限公司', '中国航空工业集团有限公司', '中航航空产业投资有限公司', '石家庄同鑫同利企业管理中心(有限合伙)', '汉中一零一同心投资管理中心(有限合伙)', '中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金', '中国航空科技工业股份有限公司', '汉中一零一同德投资管理中心(有限合伙)', '汉中一零一同力投资管理中心(有限合伙)']","['黄平', '杨宏岐', '南新兴', '赵惠英', '汪方军', '周豫', '张志刚', '纪刚', '夏保琪', '李宝龙', '刘东平', '赵国庆', '白永秀', '康学军', '袁炳华', '袁长勋', '刘东平', '杨掌怀', '韩建昌', '胡阳林']"
深圳市长盈精密技术股份有限公司,300115,长盈精密,电子元件,陈奇星,陈奇星,广东,北京市金杜律师事务所,43.00,"['新疆长盈粤富股权投资有限公司', '中央汇金资产管理有限责任公司', '深圳市长盈精密技术股份有限公司-第二期员工持股计划', '深圳市远致瑞信股权投资管理有限公司-深圳市远致瑞信混改股权投资基金合伙企业(有限合伙)', '全国社保基金四零一组合', '杨振宇', '深圳市长盈精密技术股份有限公司-第三期员工持股计划', '香港中央结算有限公司', '中国人寿保险股份有限公司-传统-普通保险产品-005L-CT001深', '中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金']","['杨高宇', '陈小硕', '陈奇星', '孔祥云', '陈小硕', '朱守力', '田刚', '陈杭', '彭建春', '钟发志', '占敏', '文乐平', '任项生', '宋晏', '胡宇龙', '朱守力']"
陕西坚瑞沃能股份有限公司,300116,坚瑞沃能,机械行业,郭鸿宝,郭鸿宝,陕西,上海市锦天城(西安)律师事务所,19.98,"['宁波坚瑞新能源投资合伙企业(有限合伙)', '李瑶', '郭鸿宝', '上海国泰君安君彤投资管理有限公司-君彤二期投资基金', '童新建', '童建明', '兴业财富资产-兴业银行-兴业财富-兴利190号特定多客户资产管理计划', '厦门京道天枫投资合伙企业(有限合伙)', '上海郁泰登硕投资中心(有限合伙)', '中泰证券股份有限公司']","['慕菲', '金宝长', '徐凤江', '余敏浩', '李军', '田进', '郭鸿宝', '纪翔远', '梁铁强', '水伟', '徐长莹', '纪翔远', '李先军']"
北京嘉寓门窗幕墙股份有限公司,300117,嘉寓股份,水泥建材,田新甲,田新甲,北京,北京市竞天公诚律师事务所,26.00,"['嘉寓新新投资(集团)有限公司', '李兰', '张初虎', '余松', '阮书华', '中央汇金资产管理有限责任公司', '张威', '鄢婷', '王燕', '郑新华']","['魏守满', '张国峰', '黄秋艳', '尹秀超', '朱廷财', '陈纲', '田新甲', '喻久旺', '汪大双', '虞晓锋', '白艳红', '廖家河', '牟世凤', '葛小磊', '张初虎', '田新甲', '陈其泽', '何梦年', '张国峰', '付海波', '孟永刚', '周建勇', '薛道荣', '朱小虎']"
东方日升新能源股份有限公司,300118,东方日升,输配电气,林海峰,林海峰,浙江,浙江和义观达律师事务所,42.00,"['林海峰', '红塔资产-中信银行-中信信托-中信·宏商金融投资项目1603期', '中国建设银行股份有限公司-博时主题行业混合型证券投资基金(LOF)', '李宗松', '香港中央结算有限公司', '交通银行股份有限公司-博时新兴成长混合型证券投资基金', '红土创新基金-江苏银行-红土创新红土紫金2号资产管理计划', '赵世界', '中央汇金资产管理有限责任公司', '红土创新基金-江苏银行-红土创新红土紫金1号资产管理计划']","['谢健', '曹志远', '杨淳辉', '徐勇兵', '仇成丰', '史占中', '徐勇兵', '袁建平', '曹志远', '林海峰', '戴建君', '黄强', '雪山行', '应建飞', '曾学仁', '胡应全', '钟斌']"
天津瑞普生物技术股份有限公司,300119,瑞普生物,医药制造,李守军,李守军,天津,北京市康达律师事务所,60.00,"['李守军', '梁武', '苏雅拉达来', '鲍恩东', '李旭东', '周仲华', '天津瑞普生物技术股份有限公司-第1期员工持股计划', '全国社保基金五零二组合', '上海道杰席胜投资中心(有限合伙)', '盛利娜']","['刘巨宏', '周睿', '马闯', '苏雅拉达来', '李亚', '蔡辉益', '鲍恩东', '李守军', '周仲华', '李睿', '胡文强', '刘爱玲', '梁昭平', '彭宇鹏', '胡文强', '张童利', '李守军', '徐健']"
天津经纬辉开光电股份有限公司,300120,经纬辉开,金属制品,陈建波,陈建波,天津,天津嘉德恒时律师事务所,21.00,"['董树林', '张家港保税区丰瑞嘉华企业管理有限公司', '永州市福瑞投资有限责任公司', '西藏青崖创业投资合伙企业(有限合伙)', '湖南天易集团有限公司', '张国祥', '浙江海宁瑞业投资合伙企业(有限合伙)', '张秋凤', '中央汇金资产管理有限责任公司', '艾艳']","['柳士明', '陈建波', '刘川川', 'Jeffrey William Olyniec', '张龙', '江海清', 'HOO YONG KEONG', '张国祥', '张秋凤', '白皎龙', '李小平', '蒋爱平', '陈建波', '刘征兵', '张秋凤', '董树林', '张国祥', '娄爽', '吕敬崑']"
山东阳谷华泰化工股份有限公司,300121,阳谷华泰,化工行业,王文博,王文博,山东,北京市中银律师事务所,20.80,"['王传华', '尹月荣', '汇聚融信(深圳)实业有限公司', '济南纾困盛鲁股权投资基金合伙企业(有限合伙)', '王文博', '王文一', '全国社保基金一零二组合', '中央汇金资产管理有限责任公司', '罗明星', '珠海拓朴投资有限公司']","['王文博', '贺玉广', '王文博', '张辉玉', '柳章银', '贺玉广', '匡萍', '候申', '董瑞国', '杜孟成', '徐文英', '赵凤保', '曹景坡']"
重庆智飞生物制品股份有限公司,300122,智飞生物,医药制造,蒋仁生,蒋仁生,重庆,北京市金杜律师事务所,37.98,"['蒋仁生', '吴冠江', '蒋凌峰', '香港中央结算有限公司', '刘铁鹰', '尚信资本管理有限公司-尚信资本-恒兴私募证券投资基金', '云南国际信托有限公司-云南信托-智飞生物2019第二期员工持股集合资金信托计划', '蒋喜生', '国融基金-国泰君安证券-国融天益2号资产管理计划', '国融基金-浦发银行-国融合兴1号资产管理计划']","['蒋仁生', '张郁', '杜琳', '谢莉', '刘保奎', '孙海天', '吴玉芹', '蒋凌峰', '李振敬', '杨世龙', '张静', '刘佳', '李振敬', '章新蓉', '蒋仁生', '秦菲', '王志军', '李晶', '秦菲', '蒋喜生', '蒋凌峰', '袁林']"
亚光科技集团股份有限公司,300123,亚光科技,船舶制造,李跃先,李跃先,湖南,湖南启元律师事务所,28.88,"['湖南太阳鸟控股有限公司', '南京瑞联三号投资中心(有限合伙)', '天通控股股份有限公司', '湖南省资产管理有限公司', '海宁东证蓝海并购投资合伙企业(有限合伙)', '深圳市华腾资本投资中心(有限合伙)-宁波梅山保税港区深华腾十二号股权投资中心(有限合伙)', '北京浩蓝行远投资管理有限公司-北京浩蓝瑞东投资管理中心(有限合伙)', '周蓉', '华泰瑞联基金管理有限公司-江苏华泰瑞联并购基金(有限合伙)', '李跃先']","['胡代荣', '徐锐敏', '李跃先', '何少康', '皮长春', '王杏香', '刘卫斌', '李国强', '肖海斌', '夏亦才', '陈谦', '刘卫斌', '刘天学', '胡代荣', '曹锐', '李润波', '吴明毅']"
深圳市汇川技术股份有限公司,300124,汇川技术,仪器仪表,朱兴明,朱兴明,广东,北京市中伦(深圳)律师事务所,71.88,"['深圳市汇川投资有限公司', '香港中央结算有限公司', '朱兴明', '刘国伟', '李俊田', '刘迎新', '唐柱学', '中央汇金资产管理有限责任公司', '宋君恩', '李芬']","['赵争鸣', '宋君恩', '曲建', '刘国伟', '宋君恩', '李俊田', '柏子平', '邵海波', '周斌', '易高翔', '龚茵', '王伟', '刘宇川', '朱兴明', '杨春禄', '刘迎新', '丁龙山', '李瑞琳', '李俊田', '朱兴明', '周斌']"
大连易世达新能源发展股份有限公司,300125,易世达,环保工程,刘振东,刘振东,辽宁,辽宁大东律师事务所,55.00,"['杭州光恒昱股权投资合伙企业(有限合伙)', '王正荣', '于庆新', '敬瑞丰', '阎克伟', '沈岳兴', '王正育', '刘振东', '汪清春', '黄炜']","['洪家新', '李少杰', '金炳荣', '胡克', '张晓英', '洪家新', '姜德军', '计小青', '李少杰', '刘振东', '梁育强', '陈祥强', '孙佩学', '韦巍', '蔡燕玲']"
锐奇控股股份有限公司,300126,锐奇股份,机械行业,吴明厅,吴明厅,上海,上海市锦天城律师事务所,34.00,"['吴明厅', '上海瑞浦投资有限公司', '吴晓婷', '应媛琳', '应业火', '吴晓依', '恒泽(深圳)金融服务有限公司-恒泽小发资本证券投资基金', '钱国富', '陈伟', '中央汇金资产管理有限责任公司']","['应小勇', '项君', '吴明厅', '应小勇', '叶君', '崔皓丹', '朱贤波', '王蔚松', '沈伟华', '应夏燕', '吴明厅', '辛献林', '徐秀兰', '项君', '孙晓屏']"
成都银河磁体股份有限公司,300127,银河磁体,电子元件,戴炎,戴炎,四川,北京金诚同达(成都)律师事务所,18.00,"['成都市银河工业(集团)有限公司', '戴炎', '张燕', '吴志坚', '中央汇金资产管理有限责任公司', '何金洲', '黄志武', 'JPMORGAN CHASE BANK,NATIONAL ASSOCIATION', '法国兴业银行', '吴迎凯']","['何金洲', '唐步云', '张燕', '傅江', '刘志强', '吴志坚', '王仁平', '唐建英', '何金洲', '郭辉勇', '吴志坚', '代华进', '朱魁文', '朱魁文', '戴炎']"
苏州锦富技术股份有限公司,300128,锦富技术,电子元件,顾清,顾清,江苏,国浩律师(上海)事务所,35.00,"['泰兴市智成产业投资基金(有限合伙)', '上海瑞微投资管理有限公司', '李季', '孙海珍', '王建军', '黄亚福', '李琳', '许晶晶', '王慧萍', '冯娟']","['顾清', '李磊', '房献忠', '张玮', '高明', '邓浩', '陈奇云', '方永刚', '吕玦文', '顾剑玉', '张玮', '宋峰', '张秀华', '王文德']"
上海泰胜风能装备股份有限公司,300129,泰胜风能,输配电气,张福林,张福林,上海,国浩律师(上海)事务所,31.00,"['柳志成', '黄京明', '上海泰胜风能装备股份有限公司-第一期员工持股计划', '窦建荣', '夏权光', '张锦楠', '张福林', '宁波丰年君盛投资合伙企业(有限合伙)', '宁波梅山保税港区丰年君悦投资合伙企业(有限合伙)', '广发证券股份有限公司-中庚小盘价值股票型证券投资基金']","['邹涛', '邹涛', '林俊', '王琛', '周奕', '金之俭', '张传铭', '黄京明', '李苒洲', '温从军', '张锦楠', '柳志成', '夏权光', '林俊', '郭文辉', '周趣', '祁和生', '张福林', '葛其泉', '陈杰', '赵建民']"
深圳市新国都股份有限公司,300130,新国都,电子信息,刘祥,刘祥,广东,北京市中伦(深圳)律师事务所,43.33,"['刘祥', '江汉', '杨艳', '刘亚', '李霞', '渤海国际信托股份有限公司-渤海信托-恒利丰215号集合资金信托计划', '中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF)', '鹏华资产-浦发银行-粤财信托-粤财信托-菁英156期单一资金信托计划', '全国社保基金一一四组合', '香港中央结算有限公司']","['汪洋', '汪洋', '江汉', '刘祥', '钱瑜', '江勇', '张金燕', '姚骏', '李健', '许映鹏', '刘祥', '蔡艳红', '石晓冬', '石晓冬', '梅培培', '韦余红', '韦余红', '宋菁', '陈京琳']"
深圳市英唐智能控制股份有限公司,300131,英唐智控,电子元件,胡庆周,胡庆周,广东,北京国枫(深圳)律师事务所,36.00,"['胡庆周', '甘礼清', '钟勇斌', '深圳市赛硕基金管理有限公司-赛硕名俊进取六号私募证券投资基金', '李波', '刘裕', '戴瑾', '张红斌', '王桂萍', '深圳金潮投资有限公司-金潮投资安敏对冲二号私募证券投资基金']","['任杰', '吕玉红', '吴波', '黄泽伟', '高海军', '钟勇斌', '刘昂', '许春山', '许鲁光', '胡庆周', '甘礼清', '钟勇斌', '王卓', '刘林', '廖华', '许春山', '莫丽娟']"
福建青松股份有限公司,300132,青松股份,化工行业,李勇,李勇,福建,上海市锦天城律师事务所,23.00,"['山西广佳汇企业管理咨询有限公司', '诺斯贝尔(香港)无纺布制品有限公司', '柯维龙', '杨建新', '中山维雅投资管理咨询有限公司', '中山合富盈泰投资管理咨询有限公司', '柯维新', '中山中科南头创业投资有限公司', '宁波君度尚左股权投资合伙企业(有限合伙)', '中山协诚通投资管理咨询有限公司']","['李勇', '罗党论', '柯静', '谢金龙', '张乐忠', '郑伟', '汪玉聪', '李勇', '董皞', '骆棋辉', '杨一鸣', '宋建伟', '骆棋辉', '柯诗静', '陈永倬', '柯诗静', '吴德斌']"
